3139,White only,4144,0,0,0,0,4144,0,0,19,may,Staten Island,Installation/Maitenance/Repair
3166,White only,2651,0,0,0,0,2651,0,0,19,may,Staten Island,Production
3193,White only,6493,0,0,0,6493,0,0,0,19,may,Staten Island,Transportation
3,White only,223793,223793,0,0,0,0,0,0,19,june,The Bronx,No Category
4,Black only,229555,229555,0,0,0,0,0,0,19,june,The Bronx,No Category
5,"American Indian, Alaskan Native Only",18357,18357,0,0,0,0,0,0,19,june,The Bronx,No Category
6,Asian only,52130,52130,0,0,0,0,0,0,19,june,The Bronx,No Category
30,White only,19554,0,0,0,0,19554,0,0,19,june,The Bronx,Management
31,Black only,13198,0,0,0,5598,7600,0,0,19,june,The Bronx,Management
57,White only,4857,0,0,0,0,0,4857,0,19,june,The Bronx,Business/Finance
58,Black only,13547,0,0,0,0,13547,0,0,19,june,The Bronx,Business/Finance
84,White only,3253,0,0,0,0,3253,0,0,19,june,The Bronx,Computer/Math/Science
111,White only,5115,0,0,0,0,5115,0,0,19,june,The Bronx,Architecture/Engineering
165,White only,3120,0,0,0,0,3120,0,0,19,june,The Bronx,Community
166,Black only,9994,0,0,0,0,9994,0,0,19,june,The Bronx,Community
192,White only,3714,0,0,0,0,3714,0,0,19,june,The Bronx,Legal
219,White only,9342,0,0,0,3894,5448,0,0,19,june,The Bronx,Education/Training/Library
220,Black only,16554,0,0,9055,3949,3550,0,0,19,june,The Bronx,Education/Training/Library
221,"American Indian, Alaskan Native Only",4815,0,0,0,0,4815,0,0,19,june,The Bronx,Education/Training/Library
273,White only,4047,0,0,0,0,4047,0,0,19,june,The Bronx,Healthcare Practioner
274,Black only,11083,0,0,0,0,11083,0,0,19,june,The Bronx,Healthcare Practioner
300,White only,25002,0,0,0,0,25002,0,0,19,june,The Bronx,Healthcare Support
301,Black only,38609,0,0,0,0,38609,0,0,19,june,The Bronx,Healthcare Support
302,"American Indian, Alaskan Native Only",4999,0,0,0,0,4999,0,0,19,june,The Bronx,Healthcare Support
303,Asian only,5665,0,0,0,0,5665,0,0,19,june,The Bronx,Healthcare Support
327,White only,4514,0,0,0,0,4514,0,0,19,june,The Bronx,Protective Services
328,Black only,21509,0,0,3596,9308,8605,0,0,19,june,The Bronx,Protective Services
330,Asian only,3069,0,0,0,3069,0,0,0,19,june,The Bronx,Protective Services
354,White only,8134,0,0,0,2604,5530,0,0,19,june,The Bronx,Food Preparation/Serving
355,Black only,16417,0,0,0,0,16417,0,0,19,june,The Bronx,Food Preparation/Serving
357,Asian only,10598,0,0,0,0,10598,0,0,19,june,The Bronx,Food Preparation/Serving
381,White only,7080,0,0,0,0,7080,0,0,19,june,The Bronx,Building Cleaning/Maitenance
382,Black only,12002,0,0,0,0,12002,0,0,19,june,The Bronx,Building Cleaning/Maitenance
408,White only,11283,0,0,0,0,11283,0,0,19,june,The Bronx,Personal Care
409,Black only,36282,0,0,0,0,25908,10374,0,19,june,The Bronx,Personal Care
410,"American Indian, Alaskan Native Only",5913,0,0,0,0,0,5913,0,19,june,The Bronx,Personal Care
411,Asian only,2938,0,0,0,0,2938,0,0,19,june,The Bronx,Personal Care
435,White only,25052,0,0,0,0,22541,2511,0,19,june,The Bronx,Sales
436,Black only,17783,0,0,0,0,17783,0,0,19,june,The Bronx,Sales
437,"American Indian, Alaskan Native Only",4471,0,0,0,0,4471,0,0,19,june,The Bronx,Sales
438,Asian only,6389,0,0,0,0,6389,0,0,19,june,The Bronx,Sales
462,White only,16232,0,0,4401,4243,7588,0,0,19,june,The Bronx,Officee and Administrative
463,Black only,12690,0,8590,0,0,4100,0,0,19,june,The Bronx,Officee and Administrative
464,"American Indian, Alaskan Native Only",5804,0,0,0,0,5804,0,0,19,june,The Bronx,Officee and Administrative
516,White only,13563,0,0,0,0,13563,0,0,19,june,The Bronx,Construction
517,Black only,17946,0,0,0,0,13169,4777,0,19,june,The Bronx,Construction
518,"American Indian, Alaskan Native Only",5250,0,0,0,0,5250,0,0,19,june,The Bronx,Construction
543,White only,3709,0,0,0,0,3709,0,0,19,june,The Bronx,Installation/Maitenance/Repair
544,Black only,8395,0,0,0,0,8395,0,0,19,june,The Bronx,Installation/Maitenance/Repair
570,White only,13045,0,0,0,0,13045,0,0,19,june,The Bronx,Production
571,Black only,3666,0,0,0,0,3666,0,0,19,june,The Bronx,Production
597,White only,25430,0,0,3940,0,21490,0,0,19,june,The Bronx,Transportation
598,Black only,19647,0,0,0,0,15041,4606,0,19,june,The Bronx,Transportation
600,Asian only,9973,0,0,0,0,6138,3835,0,19,june,The Bronx,Transportation
652,White only,399110,399110,0,0,0,0,0,0,19,june,Brooklyn,No Category
653,Black only,346435,346435,0,0,0,0,0,0,19,june,Brooklyn,No Category
654,"American Indian, Alaskan Native Only",9530,9530,0,0,0,0,0,0,19,june,Brooklyn,No Category
655,Asian only,132435,132435,0,0,0,0,0,0,19,june,Brooklyn,No Category
659,White-Asian,5952,5952,0,0,0,0,0,0,19,june,Brooklyn,No Category
679,White only,87316,0,0,0,7453,76983,2880,0,19,june,Brooklyn,Management
680,Black only,13876,0,0,0,0,9335,4541,0,19,june,Brooklyn,Management
682,Asian only,9072,0,0,0,0,9072,0,0,19,june,Brooklyn,Management
686,White-Asian,5161,0,0,0,0,5161,0,0,19,june,Brooklyn,Management
706,White only,7719,0,0,0,4367,3352,0,0,19,june,Brooklyn,Business/Finance
707,Black only,19522,0,0,9383,0,10139,0,0,19,june,Brooklyn,Business/Finance
709,Asian only,30020,0,0,0,0,30020,0,0,19,june,Brooklyn,Business/Finance
733,White only,13901,0,0,0,0,13901,0,0,19,june,Brooklyn,Computer/Math/Science
734,Black only,8622,0,0,0,3577,5045,0,0,19,june,Brooklyn,Computer/Math/Science
736,Asian only,12442,0,0,0,0,12442,0,0,19,june,Brooklyn,Computer/Math/Science
760,White only,12025,0,0,0,0,12025,0,0,19,june,Brooklyn,Architecture/Engineering
761,Black only,4281,0,0,0,0,4281,0,0,19,june,Brooklyn,Architecture/Engineering
763,Asian only,3658,0,0,0,0,3658,0,0,19,june,Brooklyn,Architecture/Engineering
767,White-Asian,7338,0,0,0,0,7338,0,0,19,june,Brooklyn,Architecture/Engineering
814,White only,18709,0,0,4771,3906,10032,0,0,19,june,Brooklyn,Community
815,Black only,19582,0,0,0,0,19582,0,0,19,june,Brooklyn,Community
841,White only,16274,0,3904,0,0,12370,0,0,19,june,Brooklyn,Legal
842,Black only,13930,0,0,0,0,13930,0,0,19,june,Brooklyn,Legal
844,Asian only,11393,0,0,0,0,11393,0,0,19,june,Brooklyn,Legal
868,White only,55434,0,0,0,11992,40051,3391,0,19,june,Brooklyn,Education/Training/Library
869,Black only,16416,0,0,0,8905,7511,0,0,19,june,Brooklyn,Education/Training/Library
871,Asian only,6970,0,0,0,3344,3626,0,0,19,june,Brooklyn,Education/Training/Library
895,White only,83440,0,3285,0,0,66218,13937,0,19,june,Brooklyn,Arts/Design/Entertainment/Sports/Media
896,Black only,13608,0,0,0,0,13608,0,0,19,june,Brooklyn,Arts/Design/Entertainment/Sports/Media
922,White only,15143,0,0,0,0,7266,7877,0,19,june,Brooklyn,Healthcare Practioner
923,Black only,23663,0,0,0,0,23663,0,0,19,june,Brooklyn,Healthcare Practioner
925,Asian only,10472,0,0,0,0,10472,0,0,19,june,Brooklyn,Healthcare Practioner
949,White only,26942,0,0,0,0,26942,0,0,19,june,Brooklyn,Healthcare Support
950,Black only,28699,0,0,0,0,28699,0,0,19,june,Brooklyn,Healthcare Support
952,Asian only,6899,0,0,0,0,6899,0,0,19,june,Brooklyn,Healthcare Support
976,White only,39531,0,8372,0,17134,14025,0,0,19,june,Brooklyn,Protective Services
977,Black only,13592,0,0,4141,0,9451,0,0,19,june,Brooklyn,Protective Services
1003,White only,19790,0,0,0,4605,15185,0,0,19,june,Brooklyn,Food Preparation/Serving
1004,Black only,7365,0,0,0,0,7365,0,0,19,june,Brooklyn,Food Preparation/Serving
1006,Asian only,11391,0,0,0,0,11391,0,0,19,june,Brooklyn,Food Preparation/Serving
1007,Hawaiian/Pacific Islander Only,4117,0,0,0,0,4117,0,0,19,june,Brooklyn,Food Preparation/Serving
1030,White only,11027,0,0,0,3383,4691,2953,0,19,june,Brooklyn,Building Cleaning/Maitenance
1031,Black only,42161,0,0,0,7459,25919,8783,0,19,june,Brooklyn,Building Cleaning/Maitenance
1057,White only,33913,0,0,0,0,30349,3564,0,19,june,Brooklyn,Personal Care
1058,Black only,19015,0,0,0,0,19015,0,0,19,june,Brooklyn,Personal Care
1060,Asian only,7624,0,0,0,0,7624,0,0,19,june,Brooklyn,Personal Care
1084,White only,44211,0,0,0,3955,31305,8951,0,19,june,Brooklyn,Sales
1085,Black only,60758,0,0,0,3551,57207,0,0,19,june,Brooklyn,Sales
1086,"American Indian, Alaskan Native Only",5419,0,0,0,0,5419,0,0,19,june,Brooklyn,Sales
1087,Asian only,3555,0,0,0,0,3555,0,0,19,june,Brooklyn,Sales
1111,White only,44273,0,3985,0,4267,36021,0,0,19,june,Brooklyn,Officee and Administrative
1112,Black only,40278,0,5846,0,0,34432,0,0,19,june,Brooklyn,Officee and Administrative
1114,Asian only,27098,0,3570,0,0,23528,0,0,19,june,Brooklyn,Officee and Administrative
1120,Black-AI,5100,0,0,0,0,5100,0,0,19,june,Brooklyn,Officee and Administrative
1165,White only,15579,0,0,0,0,11894,3685,0,19,june,Brooklyn,Construction
1166,Black only,22192,0,0,0,0,16945,5247,0,19,june,Brooklyn,Construction
1192,White only,16006,0,0,4028,0,11978,0,0,19,june,Brooklyn,Installation/Maitenance/Repair
1193,Black only,12254,0,0,12254,0,0,0,0,19,june,Brooklyn,Installation/Maitenance/Repair
1219,White only,5760,0,0,0,0,5760,0,0,19,june,Brooklyn,Production
1220,Black only,16034,0,0,0,0,16034,0,0,19,june,Brooklyn,Production
1226,White-Asian,7164,0,0,0,0,7164,0,0,19,june,Brooklyn,Production
1246,White only,40790,0,0,0,4023,36767,0,0,19,june,Brooklyn,Transportation
1247,Black only,38484,0,0,0,3596,34888,0,0,19,june,Brooklyn,Transportation
1249,Asian only,37666,0,0,0,0,24806,12860,0,19,june,Brooklyn,Transportation
1301,White only,209401,209401,0,0,0,0,0,0,19,june,Manhattan,No Category
1302,Black only,111301,111301,0,0,0,0,0,0,19,june,Manhattan,No Category
1304,Asian only,73000,73000,0,0,0,0,0,0,19,june,Manhattan,No Category
1328,White only,138017,0,0,0,0,138017,0,0,19,june,Manhattan,Management
1331,Asian only,13394,0,0,0,0,10194,3200,0,19,june,Manhattan,Management
1355,White only,74796,0,0,0,0,71125,3671,0,19,june,Manhattan,Business/Finance
1358,Asian only,22790,0,0,0,0,22790,0,0,19,june,Manhattan,Business/Finance
1382,White only,42685,0,3838,0,0,38847,0,0,19,june,Manhattan,Computer/Math/Science
1385,Asian only,10935,0,0,0,0,10935,0,0,19,june,Manhattan,Computer/Math/Science
1409,White only,3641,0,0,0,0,3641,0,0,19,june,Manhattan,Architecture/Engineering
1410,Black only,6961,0,0,0,0,6961,0,0,19,june,Manhattan,Architecture/Engineering
1436,White only,10500,0,0,0,0,7246,3254,0,19,june,Manhattan,Life/Physical/Social
1463,White only,19624,0,0,0,0,19624,0,0,19,june,Manhattan,Community
1464,Black only,3845,0,0,0,0,3845,0,0,19,june,Manhattan,Community
1466,Asian only,7064,0,0,0,0,3048,4016,0,19,june,Manhattan,Community
1490,White only,6808,0,0,0,0,6808,0,0,19,june,Manhattan,Legal
1491,Black only,3730,0,0,0,0,3730,0,0,19,june,Manhattan,Legal
1517,White only,35397,0,0,9912,0,20616,4869,0,19,june,Manhattan,Education/Training/Library
1518,Black only,4062,0,0,0,0,4062,0,0,19,june,Manhattan,Education/Training/Library
1520,Asian only,15821,0,0,5358,0,10463,0,0,19,june,Manhattan,Education/Training/Library
1544,White only,46069,0,0,0,0,38871,7198,0,19,june,Manhattan,Arts/Design/Entertainment/Sports/Media
1551,White-Asian,5594,0,0,0,0,0,5594,0,19,june,Manhattan,Arts/Design/Entertainment/Sports/Media
1571,White only,29596,0,0,0,0,29596,0,0,19,june,Manhattan,Healthcare Practioner
1572,Black only,10589,0,0,0,0,10589,0,0,19,june,Manhattan,Healthcare Practioner
1574,Asian only,11948,0,0,0,0,11948,0,0,19,june,Manhattan,Healthcare Practioner
1599,Black only,16641,0,0,0,0,16641,0,0,19,june,Manhattan,Healthcare Support
1625,White only,7239,0,3986,0,0,3253,0,0,19,june,Manhattan,Protective Services
1653,Black only,3927,0,0,0,0,3927,0,0,19,june,Manhattan,Food Preparation/Serving
1657,White-Black,4460,0,0,0,0,4460,0,0,19,june,Manhattan,Food Preparation/Serving
1679,White only,26139,0,0,0,0,26139,0,0,19,june,Manhattan,Building Cleaning/Maitenance
1680,Black only,5273,0,0,0,0,5273,0,0,19,june,Manhattan,Building Cleaning/Maitenance
1682,Asian only,4299,0,0,0,0,4299,0,0,19,june,Manhattan,Building Cleaning/Maitenance
1706,White only,30465,0,0,0,4199,17363,8903,0,19,june,Manhattan,Personal Care
1707,Black only,9537,0,0,0,0,9537,0,0,19,june,Manhattan,Personal Care
1733,White only,87934,0,0,0,0,79651,8283,0,19,june,Manhattan,Sales
1734,Black only,13299,0,0,0,0,13299,0,0,19,june,Manhattan,Sales
1736,Asian only,13142,0,0,0,0,13142,0,0,19,june,Manhattan,Sales
1760,White only,51368,0,0,0,0,51368,0,0,19,june,Manhattan,Officee and Administrative
1761,Black only,10769,0,0,0,0,10769,0,0,19,june,Manhattan,Officee and Administrative
1763,Asian only,9931,0,0,0,0,9931,0,0,19,june,Manhattan,Officee and Administrative
1765,White-Black,4605,0,0,0,0,4605,0,0,19,june,Manhattan,Officee and Administrative
1814,White only,4623,0,0,0,0,4623,0,0,19,june,Manhattan,Construction
1841,White only,4931,0,0,0,0,4931,0,0,19,june,Manhattan,Installation/Maitenance/Repair
1868,White only,16346,0,0,0,0,16346,0,0,19,june,Manhattan,Production
1871,Asian only,3929,0,0,0,0,3929,0,0,19,june,Manhattan,Production
1895,White only,12031,0,0,0,0,12031,0,0,19,june,Manhattan,Transportation
1950,White only,301478,301478,0,0,0,0,0,0,19,june,Queens,No Category
1951,Black only,129267,129267,0,0,0,0,0,0,19,june,Queens,No Category
1952,"American Indian, Alaskan Native Only",5079,5079,0,0,0,0,0,0,19,june,Queens,No Category
1953,Asian only,161019,161019,0,0,0,0,0,0,19,june,Queens,No Category
1954,Hawaiian/Pacific Islander Only,10086,10086,0,0,0,0,0,0,19,june,Queens,No Category
1955,White-Black,17642,17642,0,0,0,0,0,0,19,june,Queens,No Category
1957,White-Asian,11050,11050,0,0,0,0,0,0,19,june,Queens,No Category
1977,White only,36240,0,0,0,0,36240,0,0,19,june,Queens,Management
1978,Black only,8124,0,0,0,0,8124,0,0,19,june,Queens,Management
1980,Asian only,21004,0,0,0,4892,16112,0,0,19,june,Queens,Management
2004,White only,59704,0,0,0,0,59704,0,0,19,june,Queens,Business/Finance
2007,Asian only,11394,0,0,0,3794,7600,0,0,19,june,Queens,Business/Finance
2031,White only,10711,0,0,0,2917,7794,0,0,19,june,Queens,Computer/Math/Science
2032,Black only,4856,0,0,0,0,4856,0,0,19,june,Queens,Computer/Math/Science
2034,Asian only,21581,0,0,0,0,21581,0,0,19,june,Queens,Computer/Math/Science
2058,White only,11833,0,0,0,0,11833,0,0,19,june,Queens,Architecture/Engineering
2059,Black only,14041,0,0,5232,3950,4859,0,0,19,june,Queens,Architecture/Engineering
2085,White only,3930,0,0,0,0,3930,0,0,19,june,Queens,Life/Physical/Social
2112,White only,7274,0,0,0,3965,3309,0,0,19,june,Queens,Community
2113,Black only,4868,0,0,0,4868,0,0,0,19,june,Queens,Community
2115,Asian only,3583,0,0,3583,0,0,0,0,19,june,Queens,Community
2139,White only,7708,0,0,0,0,7708,0,0,19,june,Queens,Legal
2142,Asian only,3555,0,0,0,0,3555,0,0,19,june,Queens,Legal
2166,White only,44849,0,0,0,21004,23845,0,0,19,june,Queens,Education/Training/Library
2167,Black only,15788,0,0,0,0,15788,0,0,19,june,Queens,Education/Training/Library
2169,Asian only,4853,0,0,0,0,4853,0,0,19,june,Queens,Education/Training/Library
2173,White-Asian,6854,0,0,0,0,0,6854,0,19,june,Queens,Education/Training/Library
2193,White only,29813,0,0,0,0,29813,0,0,19,june,Queens,Arts/Design/Entertainment/Sports/Media
2196,Asian only,10635,0,0,0,0,10635,0,0,19,june,Queens,Arts/Design/Entertainment/Sports/Media
2220,White only,16615,0,0,0,0,16615,0,0,19,june,Queens,Healthcare Practioner
2221,Black only,20866,0,0,0,8996,11870,0,0,19,june,Queens,Healthcare Practioner
2223,Asian only,18323,0,0,0,0,12982,5341,0,19,june,Queens,Healthcare Practioner
2247,White only,45789,0,4959,0,3612,37218,0,0,19,june,Queens,Healthcare Support
2248,Black only,25351,0,0,0,0,25351,0,0,19,june,Queens,Healthcare Support
2250,Asian only,6892,0,0,0,0,6892,0,0,19,june,Queens,Healthcare Support
2274,White only,15122,0,0,6521,0,8601,0,0,19,june,Queens,Protective Services
2277,Asian only,5031,0,0,0,0,5031,0,0,19,june,Queens,Protective Services
2301,White only,26621,0,0,0,6617,17051,2953,0,19,june,Queens,Food Preparation/Serving
2302,Black only,3962,0,0,0,0,3962,0,0,19,june,Queens,Food Preparation/Serving
2304,Asian only,4853,0,0,0,0,4853,0,0,19,june,Queens,Food Preparation/Serving
2308,White-Asian,16078,0,0,0,0,16078,0,0,19,june,Queens,Food Preparation/Serving
2328,White only,42899,0,0,0,3375,39524,0,0,19,june,Queens,Building Cleaning/Maitenance
2329,Black only,3256,0,0,0,0,3256,0,0,19,june,Queens,Building Cleaning/Maitenance
2355,White only,44615,0,0,3260,4546,32434,4375,0,19,june,Queens,Personal Care
2356,Black only,6821,0,0,0,0,3565,3256,0,19,june,Queens,Personal Care
2358,Asian only,25871,0,0,0,0,25871,0,0,19,june,Queens,Personal Care
2382,White only,20851,0,0,0,0,15431,5420,0,19,june,Queens,Sales
2383,Black only,20121,0,0,0,0,20121,0,0,19,june,Queens,Sales
2385,Asian only,39217,0,0,0,0,39217,0,0,19,june,Queens,Sales
2409,White only,92966,0,12973,0,22590,54199,3204,0,19,june,Queens,Officee and Administrative
2410,Black only,13860,0,0,3299,3596,6965,0,0,19,june,Queens,Officee and Administrative
2412,Asian only,26062,0,0,0,4459,21603,0,0,19,june,Queens,Officee and Administrative
2413,Hawaiian/Pacific Islander Only,7977,0,0,0,0,7977,0,0,19,june,Queens,Officee and Administrative
2436,White only,3603,0,0,0,0,3603,0,0,19,june,Queens,Farming/Fishing/Forestry
2439,Asian only,3200,0,0,0,0,3200,0,0,19,june,Queens,Farming/Fishing/Forestry
2463,White only,91458,0,0,0,4093,78118,9247,0,19,june,Queens,Construction
2464,Black only,15225,0,0,0,0,15225,0,0,19,june,Queens,Construction
2466,Asian only,11125,0,0,0,3994,7131,0,0,19,june,Queens,Construction
2490,White only,18993,0,0,0,0,18993,0,0,19,june,Queens,Installation/Maitenance/Repair
2491,Black only,10358,0,0,0,0,10358,0,0,19,june,Queens,Installation/Maitenance/Repair
2494,Hawaiian/Pacific Islander Only,12945,0,0,0,0,12945,0,0,19,june,Queens,Installation/Maitenance/Repair
2517,White only,45590,0,0,0,0,45590,0,0,19,june,Queens,Production
2518,Black only,7967,0,0,0,0,7967,0,0,19,june,Queens,Production
2520,Asian only,17244,0,0,0,0,17244,0,0,19,june,Queens,Production
2544,White only,54663,0,0,0,5771,39244,9648,0,19,june,Queens,Transportation
2545,Black only,22555,0,0,0,0,22555,0,0,19,june,Queens,Transportation
2547,Asian only,33256,0,0,0,0,33256,0,0,19,june,Queens,Transportation
2549,White-Black,4366,0,0,0,0,4366,0,0,19,june,Queens,Transportation
2599,White only,174366,174366,0,0,0,0,0,0,19,june,Staten Island,No Category
2600,Black only,22785,22785,0,0,0,0,0,0,19,june,Staten Island,No Category
2626,White only,11852,0,3853,0,4230,3769,0,0,19,june,Staten Island,Management
2653,White only,12492,0,0,0,0,12492,0,0,19,june,Staten Island,Business/Finance
2654,Black only,3701,0,0,0,3701,0,0,0,19,june,Staten Island,Business/Finance
2680,White only,3602,0,0,0,0,3602,0,0,19,june,Staten Island,Computer/Math/Science
2788,White only,4482,0,0,0,0,4482,0,0,19,june,Staten Island,Legal
2815,White only,10654,0,0,6992,0,3662,0,0,19,june,Staten Island,Education/Training/Library
2869,White only,16951,0,0,0,3938,13013,0,0,19,june,Staten Island,Healthcare Practioner
2896,White only,3339,0,0,0,0,3339,0,0,19,june,Staten Island,Healthcare Support
2923,White only,8003,0,0,0,3942,4061,0,0,19,june,Staten Island,Protective Services
2950,White only,3026,0,0,0,0,3026,0,0,19,june,Staten Island,Food Preparation/Serving
2977,White only,8550,0,0,0,0,8550,0,0,19,june,Staten Island,Building Cleaning/Maitenance
3004,White only,10609,0,0,0,4303,6306,0,0,19,june,Staten Island,Personal Care
3031,White only,35453,0,0,0,0,25317,10136,0,19,june,Staten Island,Sales
3032,Black only,3115,0,0,0,0,3115,0,0,19,june,Staten Island,Sales
3058,White only,37332,0,0,0,0,37332,0,0,19,june,Staten Island,Officee and Administrative
3112,White only,20478,0,0,0,0,12313,8165,0,19,june,Staten Island,Construction
3139,White only,3156,0,0,3156,0,0,0,0,19,june,Staten Island,Installation/Maitenance/Repair
3166,White only,2559,0,0,0,0,2559,0,0,19,june,Staten Island,Production
3199,White-AI,4926,0,0,0,0,4926,0,0,19,june,Staten Island,Transportation
3,White only,189403,189403,0,0,0,0,0,0,19,jul,The Bronx,No Category
4,Black only,169735,169735,0,0,0,0,0,0,19,jul,The Bronx,No Category
6,Asian only,66436,66436,0,0,0,0,0,0,19,jul,The Bronx,No Category
30,White only,4288,0,0,0,0,4288,0,0,19,jul,The Bronx,Management
31,Black only,8027,0,0,0,0,8027,0,0,19,jul,The Bronx,Management
58,Black only,5300,0,0,0,0,5300,0,0,19,jul,The Bronx,Business/Finance
84,White only,3157,0,0,0,0,3157,0,0,19,jul,The Bronx,Computer/Math/Science
111,White only,4603,0,0,0,0,4603,0,0,19,jul,The Bronx,Architecture/Engineering
165,White only,7950,0,0,0,0,7950,0,0,19,jul,The Bronx,Community
166,Black only,4379,0,0,0,0,4379,0,0,19,jul,The Bronx,Community
192,White only,3477,0,0,0,0,3477,0,0,19,jul,The Bronx,Legal
220,Black only,17308,0,0,8040,9268,0,0,0,19,jul,The Bronx,Education/Training/Library
246,White only,3206,0,0,0,0,3206,0,0,19,jul,The Bronx,Arts/Design/Entertainment/Sports/Media
247,Black only,4018,0,0,0,0,0,4018,0,19,jul,The Bronx,Arts/Design/Entertainment/Sports/Media
274,Black only,15221,0,0,0,0,15221,0,0,19,jul,The Bronx,Healthcare Practioner
300,White only,25330,0,0,0,0,25330,0,0,19,jul,The Bronx,Healthcare Support
301,Black only,37950,0,0,0,5082,32868,0,0,19,jul,The Bronx,Healthcare Support
302,"American Indian, Alaskan Native Only",5107,0,0,0,0,5107,0,0,19,jul,The Bronx,Healthcare Support
327,White only,4408,0,0,0,0,4408,0,0,19,jul,The Bronx,Protective Services
328,Black only,17761,0,0,3957,4725,9079,0,0,19,jul,The Bronx,Protective Services
330,Asian only,2738,0,0,0,2738,0,0,0,19,jul,The Bronx,Protective Services
354,White only,15218,0,0,0,2918,12300,0,0,19,jul,The Bronx,Food Preparation/Serving
355,Black only,5632,0,0,0,0,5632,0,0,19,jul,The Bronx,Food Preparation/Serving
357,Asian only,7258,0,0,0,0,7258,0,0,19,jul,The Bronx,Food Preparation/Serving
381,White only,11306,0,0,0,0,11306,0,0,19,jul,The Bronx,Building Cleaning/Maitenance
382,Black only,21080,0,0,0,0,21080,0,0,19,jul,The Bronx,Building Cleaning/Maitenance
408,White only,8044,0,0,0,0,8044,0,0,19,jul,The Bronx,Personal Care
409,Black only,19416,0,0,0,0,8345,11071,0,19,jul,The Bronx,Personal Care
435,White only,31099,0,0,0,0,31099,0,0,19,jul,The Bronx,Sales
436,Black only,9932,0,0,0,0,9932,0,0,19,jul,The Bronx,Sales
437,"American Indian, Alaskan Native Only",4395,0,0,0,0,4395,0,0,19,jul,The Bronx,Sales
438,Asian only,6279,0,0,0,0,6279,0,0,19,jul,The Bronx,Sales
462,White only,24358,0,0,4124,3975,16259,0,0,19,jul,The Bronx,Officee and Administrative
463,Black only,7922,0,0,0,4168,3754,0,0,19,jul,The Bronx,Officee and Administrative
516,White only,17299,0,0,0,0,17299,0,0,19,jul,The Bronx,Construction
517,Black only,15497,0,0,0,0,15497,0,0,19,jul,The Bronx,Construction
518,"American Indian, Alaskan Native Only",5027,0,0,0,0,5027,0,0,19,jul,The Bronx,Construction
543,White only,7085,0,0,0,3624,3461,0,0,19,jul,The Bronx,Installation/Maitenance/Repair
544,Black only,3418,0,0,0,0,3418,0,0,19,jul,The Bronx,Installation/Maitenance/Repair
570,White only,12520,0,0,0,0,12520,0,0,19,jul,The Bronx,Production
571,Black only,4234,0,0,0,0,4234,0,0,19,jul,The Bronx,Production
573,Asian only,3778,0,0,0,0,3778,0,0,19,jul,The Bronx,Production
597,White only,27376,0,0,0,0,27376,0,0,19,jul,The Bronx,Transportation
598,Black only,11855,0,0,0,0,6745,5110,0,19,jul,The Bronx,Transportation
600,Asian only,9115,0,0,0,0,5477,3638,0,19,jul,The Bronx,Transportation
652,White only,375918,375918,0,0,0,0,0,0,19,jul,Brooklyn,No Category
653,Black only,342247,342247,0,0,0,0,0,0,19,jul,Brooklyn,No Category
654,"American Indian, Alaskan Native Only",9857,9857,0,0,0,0,0,0,19,jul,Brooklyn,No Category
655,Asian only,152301,152301,0,0,0,0,0,0,19,jul,Brooklyn,No Category
657,White-Black,5061,5061,0,0,0,0,0,0,19,jul,Brooklyn,No Category
659,White-Asian,5552,5552,0,0,0,0,0,0,19,jul,Brooklyn,No Category
661,Black-AI,12847,12847,0,0,0,0,0,0,19,jul,Brooklyn,No Category
679,White only,70573,0,3226,0,7395,57243,2709,0,19,jul,Brooklyn,Management
680,Black only,9941,0,0,0,0,4725,5216,0,19,jul,Brooklyn,Management
682,Asian only,4212,0,0,0,0,4212,0,0,19,jul,Brooklyn,Management
686,White-Asian,4616,0,0,0,0,4616,0,0,19,jul,Brooklyn,Management
706,White only,32308,0,0,0,0,28369,3939,0,19,jul,Brooklyn,Business/Finance
707,Black only,19974,0,0,10305,4497,5172,0,0,19,jul,Brooklyn,Business/Finance
709,Asian only,16343,0,0,0,0,16343,0,0,19,jul,Brooklyn,Business/Finance
733,White only,30274,0,0,0,0,30274,0,0,19,jul,Brooklyn,Computer/Math/Science
734,Black only,9918,0,0,0,0,9918,0,0,19,jul,Brooklyn,Computer/Math/Science
736,Asian only,11926,0,0,0,0,11926,0,0,19,jul,Brooklyn,Computer/Math/Science
760,White only,7169,0,0,0,0,7169,0,0,19,jul,Brooklyn,Architecture/Engineering
761,Black only,4251,0,0,0,0,4251,0,0,19,jul,Brooklyn,Architecture/Engineering
763,Asian only,4001,0,0,0,0,4001,0,0,19,jul,Brooklyn,Architecture/Engineering
767,White-Asian,6688,0,0,0,0,6688,0,0,19,jul,Brooklyn,Architecture/Engineering
787,White only,3728,0,0,0,0,3728,0,0,19,jul,Brooklyn,Life/Physical/Social
814,White only,25846,0,0,4480,3861,17505,0,0,19,jul,Brooklyn,Community
815,Black only,9736,0,0,0,0,9736,0,0,19,jul,Brooklyn,Community
841,White only,15547,0,3667,0,0,11880,0,0,19,jul,Brooklyn,Legal
842,Black only,14232,0,0,0,0,14232,0,0,19,jul,Brooklyn,Legal
844,Asian only,4642,0,0,0,0,4642,0,0,19,jul,Brooklyn,Legal
868,White only,50482,0,0,3728,8410,31567,6777,0,19,jul,Brooklyn,Education/Training/Library
